target,acid_group,acid_pka,base_group,base_pKa,MinEStateIndex,MinAbsEStateIndex,MaxPartialCharge,FpDensityMorgan1,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGLO,BCUT2D_MRLOW,BalabanJ,PEOE_VSA10,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA3,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,SMR_VSA10,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA11,EState_VSA2,EState_VSA4,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState4,VSA_EState5,VSA_EState8,VSA_EState9,FractionCSP3,RingCount,MolLogP,fr_Al_COO,fr_ArN,fr_Ndealkylation1,fr_Ndealkylation2,fr_allylic_oxid,fr_imide,fr_lactone,fr_nitro,fr_piperdine,fr_sulfonamd,fr_urea
1,0.526651041,0.839291737,0.508422416,0.744038543,1.270535897,2.293352003,-1.157885237,-0.611302602,0.857193937,0.340313622,-0.507407462,0.627239493,-0.321810873,-0.3538594,-0.386030685,-0.551164483,-0.747546967,-0.089619578,-0.069537793,-0.027509391,1.315586527,0.780050132,1.274927588,0.303375299,-0.684206917,-0.558910617,-1.021925143,1.869889969,0.373185099,0.98267223,0.615733349,0.270778199,0.425412857,0.137578106,0.659503295,-0.620221943,0.618016,0.472724014,-0.299940983,-0.293384409,1.998957468,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
1,0.526651041,-0.662328495,0.508422416,0.18328332,0.9874641,0.42247515,-0.583608787,1.625580643,0.596657993,1.542352591,2.115382765,3.707959053,1.625645698,-0.378697794,0.194120397,-0.551164483,-0.747546967,0.629498244,-0.565150201,-1.52158297,-1.221001131,0.501134445,-0.700015679,-1.24078935,-0.684206917,-0.558910617,-0.606449884,-1.142633627,-0.930184919,-0.004434272,0.750160042,0.958384299,0.175769192,-0.902980637,-0.20125112,-1.800209784,-0.641672115,-0.871730584,-0.299940983,2.647362839,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
1,-1.898790511,0.866821442,0.508422416,-1.059005172,0.791280399,-0.836022676,-0.366344918,0.993417988,-0.623475066,0.331136696,0.394086098,-0.408837726,0.198166791,0.097632846,0.19010604,-0.551164483,-0.747546967,0.561774169,-0.568814392,-0.517413258,0.626277448,-0.151191443,-0.356249733,0.128652419,1.68990173,-0.558910617,-0.609324766,-0.208404714,1.070921992,-0.18728822,-0.505790665,0.11214207,0.078035452,0.140272584,-0.20125112,-1.050570451,-0.011828057,0.007255962,-0.299940983,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
1,0.526651041,0.721664819,0.508422416,0.042375598,0.545309352,-0.357569974,0.367159785,0.280208835,-0.593386463,0.277080793,0.584947356,-0.502139769,-0.028186859,-0.378697794,0.194120397,-0.551164483,1.644707251,0.629498244,-1.090978139,-1.26494021,0.351061141,0.486064528,0.095369213,-1.183684879,-0.684206917,-0.558910617,1.563724386,-1.142633627,-0.684872499,-0.245272628,0.478559627,0.989924011,-0.146682894,0.021506808,-0.20125112,0.323768328,-0.641672115,-0.896119988,-0.299940983,2.647362839,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
1,0.526651041,-1.628370845,0.508422416,0.922329947,-2.35071247,-0.782709998,1.427109611,-0.711325837,-0.373838752,-0.056736727,-1.146544517,-0.477871814,-0.693065931,0.983237883,0.195214242,-0.551164483,1.686184475,0.544928209,-0.307732518,-0.066732533,1.377950873,0.482837036,1.976481993,1.204463569,0.891401123,1.825880996,0.979009883,-0.160143108,0.636373733,-0.489766222,-0.088926796,-0.748071863,-0.226267483,-0.439634891,0.953229422,-0.48187854,1.247860058,1.326589775,1.865734587,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
1,-1.898790511,0.866821442,0.508422416,0.557120135,0.471415822,1.012262415,0.101230105,1.927382352,0.602364234,1.494117859,1.154705011,-1.307166216,0.310843376,-0.418346272,-0.386030685,1.122941653,-0.747546967,-0.090837421,-1.090978139,-0.958186539,0.991164877,0.164867102,0.967767723,-0.240928978,-0.684206917,-0.558910617,-1.021925143,0.784400454,-0.173082335,0.283645892,-1.026583339,-0.516160223,0.7976614,-0.510989201,2.06808341,0.677764678,-1.271516173,-0.559899858,-0.299940983,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,6.806859286,-0.342082159,-0.270247899,-0.220021539
1,0.526651041,-0.587247484,0.508422416,0.534114793,-1.846580279,-0.791006618,0.518268507,1.029078445,0.607866969,1.284349779,1.617315288,1.825931783,0.553416822,-0.3538594,0.114458454,-0.551164483,1.298194504,0.651899742,-1.090978139,-1.52158297,0.171595706,1.62921579,-0.698860795,-1.236896847,-0.684206917,-0.558910617,-0.198064417,-0.828705879,-0.641205847,-0.27319537,1.184502883,3.558274235,0.477321144,-0.902980637,-1.759339783,-0.2072262,-1.271516173,-1.459283328,-0.299940983,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
1,-1.898790511,0.866821442,-1.966868432,-1.510485018,0.226234409,-0.200258489,0.401455827,-2.714355228,-0.588784508,0.287454769,0.47400761,-0.566472214,-1.007927469,0.220773066,-0.386030685,-0.551164483,2.840834358,-0.811173086,2.825249964,0.685393613,-0.070045723,-0.115242637,-0.249761252,2.308134118,-0.684206917,-0.558910617,2.080330129,0.839581046,3.957452651,-0.967787694,0.379901476,0.101957396,-0.305693126,-0.977991492,-0.20125112,-0.255498428,-0.011828057,1.475404289,-0.299940983,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
1,-1.898790511,0.866821442,0.508422416,0.06538094,0.354743931,-0.602760576,0.306109299,0.650528974,-0.595111775,0.335162117,1.162613525,-0.428712019,0.384947283,-0.808355344,0.209298959,2.669855322,-0.747546967,-0.811173086,0.214431228,-1.52158297,-0.888578223,-0.43789162,-1.045146143,-0.326115767,-0.684206917,-0.558910617,-0.188726849,-0.835899541,0.047342595,-0.726542163,0.009731355,0.770788513,-0.036016058,-0.902980637,-0.20125112,-1.328214648,-0.641672115,-0.871080945,-0.299940983,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
1,0.526651041,-1.230441483,0.508422416,1.063237669,-0.583701107,-0.574020082,0.460014235,-0.936775031,-0.58104863,-0.550690656,-0.699308742,-0.546857352,-0.90572777,1.010409034,-0.386030685,2.605473273,1.608199259,-0.811173086,1.438111408,-0.211947554,4.35812043,1.094949501,1.278667153,0.295264766,2.467009162,4.210672606,2.084378907,-0.420959365,-0.661141424,-0.227578359,0.848729748,-0.877364296,-2.701513734,3.025580589,0.373068956,0.640105493,2.507548173,1.301129113,-0.299940983,-0.293384409,-0.334072344,-0.369080422,1.721794371,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
1,0.526651041,0.616551403,0.508422416,0.473725769,0.474035502,-0.692823742,-0.933416957,0.05014137,0.857193996,0.49110582,0.000703962,0.065314943,-0.84797207,0.590611676,-0.386030685,-0.551164483,-0.747546967,1.264046032,-0.59170154,-0.295039918,0.976304276,0.753629501,2.07779161,0.099665833,0.891401123,1.825880996,-0.671107918,1.319369475,-0.27849991,0.007585532,1.528097792,-0.457816098,0.519923748,0.374474792,0.435240705,-0.255498428,0.618016,0.710594916,-0.299940983,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
1,0.526651041,-1.503235826,-1.966868432,-1.510485018,0.476931887,-0.741384923,0.750868821,-0.416019143,-0.604875625,-0.262678463,0.588925633,1.359146619,0.378412671,0.074256958,-0.386030685,-0.551164483,0.379705866,-0.118217425,1.034576001,-0.557616724,-0.867399138,-0.489675541,-1.045146143,1.150763887,0.103597102,0.633485189,-0.206987857,-0.835899541,1.396764497,-0.967787694,-0.589398379,-0.469772934,0.029584551,-0.394564511,-0.20125112,-1.092217078,-0.011828057,0.609449231,-0.299940983,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
1,0.526651041,-1.505738526,-1.966868432,-1.510485018,0.109305687,-0.450830465,0.423745156,-0.748001021,-0.594316639,-0.109219589,0.253106637,-0.507397588,0.07484488,-0.808355344,0.19010604,-0.551164483,1.644707251,-0.811173086,1.556739749,-0.064432936,-0.476342083,-0.11859513,-0.647453698,0.564270029,0.840412764,-0.558910617,1.5399243,-0.222431369,2.002397623,-0.71086712,-0.052339472,0.044018133,-0.602482295,0.074665684,-0.20125112,-0.2072262,-0.641672115,0.52103818,1.865734587,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
1,-1.898790511,0.866821442,0.508422416,1.126502361,1.063389162,0.924278728,-1.289953648,-0.735573892,-0.598692328,0.460003224,-0.038391214,1.185197273,-0.442173783,0.087223842,-0.386030685,-0.551164483,-0.747546967,-0.090837421,-0.495016088,-0.794157752,2.812993312,0.127605684,0.893632703,0.374490262,2.433898828,1.825880996,-1.021925143,2.069134294,1.084587175,1.268557189,0.404359596,0.603935662,0.57751325,0.593436353,1.872920725,-0.440863792,0.618016,0.671014299,-0.299940983,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
0,0.526651041,0.819270134,-1.966868432,-1.510485018,0.570272147,-0.112119476,-0.395480917,-0.752714763,-0.594492847,-0.086784678,0.402295183,-0.41893442,0.630316644,-0.808355344,1.280343806,-0.551164483,-0.747546967,-0.811173086,-0.829896266,0.386247789,-0.474876611,-0.762840737,0.666712968,0.030560506,3.991628844,4.210672606,0.593455213,-0.222431369,-0.27849991,-0.71086712,0.848729748,-0.016997416,0.618595365,-0.529221114,2.242268903,-0.255498428,-0.011828057,0.106560287,-0.299940983,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
0,0.526651041,0.511437987,0.508422416,0.436342087,0.93281037,0.061257957,-0.381413115,-0.128837587,0.857193911,0.127633263,0.948396146,3.130951134,0.955552871,-0.35524237,0.194120397,-0.551164483,-0.747546967,-0.090837421,0.228443233,-0.557616724,-0.588469851,0.179354662,-0.354885214,-0.359626403,0.840412764,-0.558910617,-0.606449884,0.138766431,0.745079488,-0.486110983,1.256585823,2.874597005,0.282808294,-0.392312149,-0.20125112,-1.092217078,-0.641672115,-0.043071653,-0.299940983,5.588110088,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
0,0.526651041,0.371286765,0.508422416,-0.003635087,0.308918778,-0.555271184,0.381475577,0.603794469,-0.592606346,-1.335352927,-1.809871214,-0.578132507,-0.600128108,-0.808355344,-0.386030685,-0.551164483,0.448580142,-0.811173086,-0.0764533,1.977226894,-0.483747335,-0.451267454,-1.045146143,-1.215793153,1.00715108,-0.558910617,-0.226763164,2.004306239,-0.930184919,0.195620452,0.59337713,-0.401688886,1.842970617,0.04571496,-0.20125112,1.339583947,0.618016,0.899420271,-0.299940983,-0.293384409,-0.334072344,-0.369080422,1.721794371,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
0,0.526651041,-2.346645856,0.508422416,-0.667914351,-0.158911962,-0.847601693,0.797865126,-0.904227787,-0.591561557,-0.478270131,-0.680982076,-0.54725147,0.270366561,-0.808355344,0.209298959,-0.551164483,1.652954786,1.322453906,1.519840596,-0.280872231,-0.115744119,-0.759488243,-0.617181365,1.63146631,0.139353152,0.687604439,-0.602110583,-1.142633627,2.328240127,-0.486110983,-0.088926796,-0.464879174,-0.317935442,0.016379048,0.385125226,-0.834765189,-0.011828057,0.383641813,1.865734587,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
0,0.526651041,0.106000524,0.508422416,0.804427567,-0.150329319,-0.277460813,1.375401709,-0.540596524,-0.580948474,-0.690891811,-1.253721864,-0.967792036,-0.970076473,1.053757335,-0.386030685,-0.551164483,1.669541254,0.602118241,0.100945963,1.916955384,2.850974586,0.193487262,0.62522194,-0.283723796,0.858290789,-0.558910617,1.127323923,-0.521971792,2.435637676,-0.486110983,1.317558019,-1.045453425,-1.583466704,2.908897619,1.883942709,1.262270286,1.247860058,0.991789384,-0.299940983,-0.293384409,1.998957468,-0.369080422,-0.205891311,-0.171636676,6.29058253,-0.146910632,-0.342082159,-0.270247899,-0.220021539
0,-1.898790511,0.866821442,-1.966868432,-1.510485018,0.103957017,-0.412024493,2.305946351,-0.098683525,0.602363951,-0.155060972,-1.516017322,-0.111562156,-0.736951865,-0.328145853,1.366733653,1.043886772,0.485862842,1.150878151,-0.046650645,-0.591886145,0.871471322,0.204031405,1.282553313,1.765715772,0.103597102,0.633485189,1.947859605,0.160458649,0.642228595,-0.738890583,0.379901476,-0.588823305,-0.762439549,-0.918175206,0.245137799,-0.541556089,1.877704115,0.330104727,-0.299940983,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
0,0.526651041,-1.505738526,0.508422416,-0.276823529,-2.114790425,-0.625082759,1.34890286,-0.33790576,0.607489366,-0.361320266,-0.590199633,-0.494725057,-1.18563318,1.962728053,2.943999095,2.643082671,0.473414146,3.80817579,0.377282709,1.489591315,-0.121274618,1.339797076,-0.223228485,-0.76652102,0.909279147,1.85294062,1.955984848,-0.872483103,-0.676547248,0.027730166,0.379901476,-1.798823573,-3.227696467,1.043188824,-1.352706012,1.173359573,2.507548173,1.003534502,-0.299940983,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,2.799768229,-0.220021539
0,0.526651041,-1.59333304,0.508422416,-0.345839556,0.022926201,-0.127396504,2.312974662,-0.793567161,-0.574187038,-0.016400007,0.233872549,-0.331769436,-1.312665482,-0.332959745,0.227445723,1.071775723,1.68198995,1.311651997,1.535095469,1.350564828,-0.474876611,0.168072598,-0.647453698,1.213605625,3.224348563,0.687604439,-0.206987857,1.854323408,2.619604431,0.269660589,0.848729748,0.558052524,0.055457258,0.152331334,-0.20125112,-0.384224377,1.877704115,1.589757853,-0.299940983,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
0,0.526651041,0.223627442,0.508422416,0.051002601,0.61869662,0.079155401,0.333986215,-0.142622304,-0.623334855,0.256643915,0.296513064,-0.438857992,-0.850079002,1.42461117,-0.386030685,2.638938029,-0.747546967,1.349833909,-0.05293124,0.47498942,0.945708274,0.481529349,0.013974199,1.014947396,2.480738777,-0.558910617,0.225281698,-0.127891264,-0.042125596,0.342990093,0.034189476,1.501588362,2.224952028,-0.321130265,-0.20125112,-0.983295127,1.247860058,0.296289113,-0.299940983,2.647362839,-0.334072344,2.597490517,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
0,0.526651041,0.218622041,0.508422416,-0.253818186,0.344825002,-0.369078497,0.131567466,-1.093767617,-0.599484015,0.090685614,-0.208819215,-0.41826052,-0.876485972,0.082894802,0.19010604,2.638938029,-0.747546967,-0.134510934,-1.090978139,1.188145895,0.956844008,0.488518986,0.760611454,0.759534265,0.882888615,0.633485189,0.200980936,-0.121058272,0.373185099,-0.721406588,0.009731355,1.47228388,0.032621709,-0.622014647,0.424668868,-0.610782041,1.247860058,0.032561743,-0.299940983,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,2.127866991,-0.270247899,-0.220021539
0,0.526651041,-1.565803335,0.508422416,-1.228669573,0.241031067,-0.833947476,0.405015916,1.146248522,-0.596537362,-0.338182911,-0.551603558,-0.509483483,0.340569373,-0.37212835,-0.386030685,-0.551164483,0.448580142,-0.811173086,0.288229532,-0.306908009,-0.569538273,-0.171131546,-0.647453698,-0.358235622,-0.684206917,-0.558910617,-0.573448282,0.183458937,-0.558290531,0.48704929,-0.557755067,0.210384893,-0.1960848,0.29811402,-0.20125112,0.198828438,-0.011828057,0.326576889,1.865734587,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
0,0.526651041,0.809259333,0.508422416,0.312688372,0.139923837,-0.615211736,0.617063512,-0.259792377,-0.394314355,0.22993137,-0.649941581,0.059040047,-0.748503913,0.07441518,-0.386030685,-0.551164483,0.46096545,1.871213816,-1.090978139,-1.002363404,2.070443958,0.453063911,2.377914004,-0.130681891,0.891401123,1.825880996,0.238383633,0.794543504,-0.232448026,-0.249335043,0.379901476,-0.152735949,-0.71740922,0.592324639,0.809376511,-0.030228023,1.247860058,0.444458291,-0.299940983,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,4.139475004
0,-1.898790511,0.866821442,0.508422416,-0.368844899,0.674651047,-0.065196481,-0.001472806,-1.218851138,-0.624371034,0.015957979,0.808173787,3.056371847,0.025786585,-0.808355344,-0.386030685,0.949943668,-0.747546967,-0.811173086,0.736594976,-0.066732533,0.856633442,-1.081611047,-1.045146143,2.289341675,3.993812924,-0.558910617,-0.633625528,-0.208404714,2.002397623,-0.433669327,-1.026583339,0.164409277,0.079472066,-0.902980637,-0.20125112,-1.800209784,0.618016,0.780540749,-0.299940983,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
0,0.526651041,0.619054103,0.508422416,-0.009386423,0.429679732,0.311113558,1.382266104,0.320732083,-0.394587906,0.506748134,0.887804412,0.477464276,-0.102010361,-0.355292366,-0.386030685,-0.551164483,0.473414146,0.516330363,-0.568814392,0.189910227,-0.490115916,0.16792833,0.337750761,0.332531524,-0.684206917,-0.558910617,-0.615608149,-0.522332462,-0.930184919,-0.453946545,0.009731355,1.430911181,-0.008431071,-0.24741671,-0.20125112,-1.003717992,-0.641672115,0.414944918,-0.299940983,2.647362839,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
0,0.526651041,0.386302967,0.508422416,0.703779193,0.382808207,0.13309009,-0.039256564,-0.711325837,-0.394335322,0.117071543,-0.508068741,0.236086879,-1.263063608,0.097770611,-0.386030685,1.043886772,-0.747546967,0.457922489,-0.829896266,1.672115717,2.857734997,0.753285546,2.685293005,1.399464212,-0.684206917,-0.558910617,-0.187318679,2.878172552,0.699027604,1.146070842,-0.557755067,0.382562341,-0.285927146,0.435660522,0.646511088,-0.292870477,1.877704115,1.033822278,-0.299940983,-0.293384409,1.998957468,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
0,0.526651041,0.606540601,0.508422416,1.221399399,0.371171954,-0.549447618,-0.903079605,0.345586341,0.85728162,0.24421981,0.220203819,0.663389817,-0.724552863,0.120103233,-0.386030685,-0.551164483,-0.747546967,0.543710367,-0.09242494,0.519065228,0.816913654,0.484387069,0.087890082,0.492894344,1.628216784,0.633485189,-0.264746087,0.900517083,-0.01300988,-0.223647658,2.306123989,1.314064539,0.089641987,0.044223333,-0.20125112,-0.384224377,0.618016,1.038468698,-0.299940983,2.647362839,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,2.127866991,-0.270247899,-0.220021539
0,0.526651041,-0.071691204,0.508422416,0.744038543,1.034778482,0.73518515,-0.929622079,-0.611302602,0.857281643,0.269681424,-0.349227044,0.406207224,-0.745315786,0.112123796,-0.386030685,-0.551164483,-0.747546967,-0.811173086,-0.09242494,-0.498291849,2.151331787,1.372612389,2.92250247,0.047268214,2.510816083,3.018276801,-1.021925143,1.015556165,-0.27849991,0.637364334,2.676294109,-0.251793524,0.626843735,0.60811182,1.896440002,-0.166380465,0.618016,1.104155313,-0.299940983,-0.293384409,1.998957468,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
0,0.526651041,-2.056332611,0.508422416,-0.673665686,-0.110045763,-0.460766273,0.905786824,1.115414292,-0.581768379,0.438770993,1.037449917,0.168083876,0.654739672,-0.808355344,1.361312472,-0.551164483,0.448580142,-0.118217425,-1.090978139,-1.002363404,-0.467471359,-0.171131546,-0.636254044,-0.613987446,0.891401123,1.825880996,-0.171243612,-1.142633627,-0.558290531,-0.721406588,0.4164888,-0.952972644,-0.04633202,-0.305103046,-0.20125112,-0.738220728,-0.011828057,-0.766063244,-0.299940983,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
0,0.526651041,-1.603343841,-1.966868432,-1.510485018,0.095310934,-0.206846534,0.415695196,0.044849817,0.604705877,0.052359668,1.274186871,-0.468956542,0.119722602,-0.355292366,-0.386030685,-0.551164483,0.448580142,-0.176625298,-0.307732518,1.30332027,0.090586826,0.752657604,-0.668588463,0.945313824,-0.684206917,-0.558910617,-0.167131288,0.355273621,0.419755476,-0.967787694,-0.521167743,0.434593823,-0.366537871,-0.428562125,-0.613587606,-1.16301635,-0.011828057,0.749272062,1.865734587,-0.293384409,-0.334072344,-0.369080422,1.721794371,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
0,0.526651041,-0.519674573,0.508422416,0.06538094,0.345163923,-0.825718619,0.367044662,1.849268969,-0.613759476,0.116513997,0.634674417,0.270105365,0.152952137,-0.368535884,0.194120397,-0.551164483,0.366416805,-0.090837421,-0.807836543,-1.042181034,-0.867399138,-0.15818108,-0.302323233,-0.58525,-0.684206917,-0.558910617,1.075704935,-1.142633627,-0.930184919,0.072638063,-0.459096916,0.861364616,-0.043240841,0.060623884,-0.20125112,-0.030228023,-0.011828057,-1.485010728,-0.299940983,2.647362839,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
0,-1.898790511,0.866821442,0.508422416,1.011475649,1.26001987,2.223849529,-1.024538241,-0.424895667,0.857193933,0.385741481,-0.250189957,1.070361814,-0.234285854,0.536881256,-0.386030685,-0.551164483,-0.747546967,-0.089619578,-0.069537793,-0.309207606,0.64333546,0.166231028,0.530665379,0.303375299,0.891401123,1.825880996,-1.021925143,1.876740402,1.350712614,-0.47409118,1.084561621,-0.332267995,0.921384387,0.056439384,-0.20125112,-0.800690671,0.618016,0.346453242,-0.299940983,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
0,0.526651041,-2.083862316,0.508422416,-0.808822073,0.128380422,0.109036088,0.78785277,1.439173707,0.599840317,0.350675414,0.953571984,0.172646096,0.532259677,0.88198003,-0.386030685,-0.551164483,0.448580142,0.602118241,-0.495016088,-0.280872231,-0.888578223,-0.147719021,-0.647453698,-0.383418553,2.383667629,0.633485189,-0.681269726,-0.517593818,-0.186396142,-0.433669327,-0.052339472,-0.380720568,0.050323543,0.696083115,-0.20125112,-0.472723464,-0.641672115,0.472939126,-0.299940983,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
0,0.526651041,-2.021294806,0.508422416,0.959713628,-0.093257335,-0.454194788,0.577735006,1.182864169,-0.606776589,-0.13907196,0.163623363,-0.495219526,1.501434316,-0.376966879,-0.386030685,-0.551164483,0.448580142,-0.026982095,-0.829896266,-0.537514991,-0.837349328,-0.759488243,-1.045146143,-0.771308664,0.891401123,1.825880996,0.229727127,-1.142633627,-0.930184919,-0.705599831,0.562522764,-0.42224146,1.271313622,-0.538018176,-0.20125112,-0.525822917,-1.271516173,-1.151716122,1.865734587,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
0,0.526651041,0.133530228,0.508422416,-0.437860926,-1.043343552,-0.543088588,0.098010879,0.447007751,-0.599357295,-22.37123915,0.307986076,-0.576974971,-0.498783825,-0.315564275,0.19010604,1.043886772,-0.747546967,-0.090837421,-0.829896266,-0.523347304,0.578707888,0.483699158,0.442793222,-0.311752834,1.663972833,0.633485189,1.005340375,-0.43462535,-0.644604489,0.52603513,-0.150744961,-0.575628302,-0.020701686,-1.598561511,1.076090214,-0.525822917,0.618016,-0.383551001,-0.299940983,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
0,0.526651041,-1.818576075,0.508422416,0.071132276,0.157929067,-0.78064901,0.588775453,0.182430162,-0.594232579,-0.379497386,-0.543430913,-0.519735262,-0.541553617,0.132758797,0.19010604,-0.551164483,1.644707251,-0.118217425,0.767104722,0.774034187,-0.859993886,-0.11859513,-0.647453698,-0.326115767,-0.684206917,-0.558910617,1.104443246,0.580117012,0.699027604,-0.71086712,-0.557755067,-0.513365769,-0.361720347,0.050532282,-0.20125112,0.854762856,-0.011828057,0.064269259,1.865734587,-0.293384409,-0.334072344,2.597490517,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
0,0.526651041,0.651589208,0.508422416,0.574374142,0.638963733,0.170667953,0.248911615,-0.839133305,-0.596212282,0.354761484,0.778370433,0.822425672,-1.294912235,2.040483157,-0.386030685,1.074804065,-0.747546967,2.723999007,-1.090978139,1.22834936,0.513230116,1.064204096,-0.007379704,1.033401146,0.891401123,1.825880996,-0.635046336,1.020696529,3.125089067,0.756195159,-0.088926796,0.248449945,0.800351511,0.785736354,-0.20125112,-0.983295127,1.877704115,1.062483807,-0.299940983,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
0,0.526651041,-1.9837543,0.508422416,-1.015870155,-1.764766824,-0.752332971,0.7108335,-0.757765197,0.607472133,0.475462207,1.17238623,0.170327145,-0.427165229,0.525845866,-0.386030685,2.155315405,0.448580142,1.818744549,-0.829896266,0.660692686,-0.850732286,0.709170188,-0.760905943,1.01425057,0.103597102,0.633485189,0.91380085,-1.142633627,-0.930184919,-0.004499045,-0.521167743,-0.724208331,-0.410797333,-0.902980637,-1.711068312,-1.800209784,-0.011828057,0.463646286,-0.299940983,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,2.799768229,-0.220021539
